momo_name,momo_price,momo_url,momo_pic,PChome_name,PChome_price,PChome_url,PChome_pic
【LG 樂金】25L智慧變頻微波爐(MS2535GIS),"4,190",https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8668561&Area=search&mdiv=403&oid=1_19&cid=index&kw=%E5%BE%AE%E6%B3%A2%E7%88%90,https://i1.momoshop.com.tw/1711622364/goodsimg/0008/668/561/8668561_OR_m.webp,TECO 東元 20L機械式轉盤微波爐 YM2012CB,2180,https://24h.pchome.com.tw/prod/DMBJ5T-A900C3M0F,https://img.pchome.com.tw/cs/items/DMBJ5TA900C3M0F/000001_1692754485.jpg?width=320
【Whirlpool 惠而浦】20L觸控式微電腦微波爐(WMWE200B),"2,380",https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8172065&Area=search&mdiv=403&oid=1_20&cid=index&kw=%E5%BE%AE%E6%B3%A2%E7%88%90,https://i3.momoshop.com.tw/1709177424/goodsimg/0008/172/065/8172065_OR_m.webp,Panasonic 國際牌 【南紡購物中心】 【NN-ST25JW】20公升微波爐,2940,https://24h.pchome.com.tw/prod/DMBM0G-A900FFXZ9,https://img.pchome.com.tw/cs/items/DMBM0GA900FFXZ9/000001_1661844730.jpg?width=320
【Panasonic 國際牌】20L微電腦微波爐(NN-ST25JW),"3,141",https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9809382&Area=search&mdiv=403&oid=1_21&cid=index&kw=%E5%BE%AE%E6%B3%A2%E7%88%90,https://i3.momoshop.com.tw/1693157154/goodsimg/0009/809/382/9809382_OR_m.webp,CHIMEI 奇美 【南紡購物中心】 20公升 全自動轉盤 機械式 微波爐 MV-20C2PK  ( MV-20C0PK同款 ),1988,https://24h.pchome.com.tw/prod/DMBM0G-A900FYWCJ,https://img.pchome.com.tw/cs/items/DMBM0GA900FYWCJ/000001_1675224264.jpg?width=320
【CHIMEI 奇美】20L微電腦平台式微波爐(MV-20C0FM),"3,050",https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12849561&Area=search&mdiv=403&oid=1_22&cid=index&kw=%E5%BE%AE%E6%B3%A2%E7%88%90,https://i1.momoshop.com.tw/1719032554/goodsimg/0012/849/561/12849561_OR_m.webp,CHIMEI 奇美 25L微電腦轉盤式微波爐 MV-25C0PM,2794,https://24h.pchome.com.tw/prod/DMBJ01-A900HDB77,https://img.pchome.com.tw/cs/items/DMBJ01A900HDB77/000001_1712541963.jpg?width=320
【SAMPO 聲寶】天廚20L微電腦平台式經典美型微波爐(RE-C020PM),"3,240",https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8379540&Area=search&mdiv=403&oid=1_23&cid=index&kw=%E5%BE%AE%E6%B3%A2%E7%88%90,https://i3.momoshop.com.tw/1705741420/goodsimg/0008/379/540/8379540_OR_m.webp,SAMPO 聲寶 20L機械式微波爐 RE-J020TR,2049,https://24h.pchome.com.tw/prod/DMBJ00-A900GOKFW,https://img.pchome.com.tw/cs/items/DMBJ00A900GOKFW/000001_1695390853.jpg?width=320
【TOSHIBA 東芝】25L微電腦燒烤微波爐(MM-EG25P),"3,990",https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12779075&Area=search&mdiv=403&oid=1_24&cid=index&kw=%E5%BE%AE%E6%B3%A2%E7%88%90,https://i3.momoshop.com.tw/1714021705/goodsimg/0012/779/075/12779075_OR_m.webp,TOSHIBA 東芝 20L 微電腦料理微波爐 MM-EM20P(WH),2790,https://24h.pchome.com.tw/prod/DMBJ00-A900HF0LU,https://img.pchome.com.tw/cs/items/DMBJ00A900HF0LU/000001_1713840024.jpg?width=320
【SAMPO 聲寶】天廚20L微電腦觸控式平台微波爐(RE-B020PM),"3,390",https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8481751&Area=search&mdiv=403&oid=1_25&cid=index&kw=%E5%BE%AE%E6%B3%A2%E7%88%90,https://i2.momoshop.com.tw/1705741607/goodsimg/0008/481/751/8481751_OR_m.webp,SAMPO 聲寶 天廚20L微波爐 RE-N220TR,2390,https://24h.pchome.com.tw/prod/DMBJ00-A900F4624,https://img.pchome.com.tw/cs/items/DMBJ00A900F4624/000001_1685955287.jpg?width=320
【SHARP 夏普】20L 平板式美型微波爐 R-TF20SS(B),"3,490",https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11428863&Area=search&mdiv=403&oid=1_26&cid=index&kw=%E5%BE%AE%E6%B3%A2%E7%88%90,https://i4.momoshop.com.tw/1722979382/goodsimg/0011/428/863/11428863_OR_m.webp,SHARP 夏普 20L轉盤式定頻微波爐 R-TT20SS(B),2222,https://24h.pchome.com.tw/prod/DMBJ0F-A900FY8J4,https://img.pchome.com.tw/cs/items/DMBJ0FA900FY8J4/000001_1723687639.jpg?width=320
【SAMPO 聲寶】天廚20L微波爐(RE-N120TR),"1,990",https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10095256&Area=search&mdiv=403&oid=1_27&cid=index&kw=%E5%BE%AE%E6%B3%A2%E7%88%90,https://i4.momoshop.com.tw/1705741302/goodsimg/0010/095/256/10095256_OR_m.webp,ARTISAN 20L平台式無轉盤微波爐,2590,https://24h.pchome.com.tw/prod/DMBJ5M-A900B93GN,https://img.pchome.com.tw/cs/items/DMBJ5MA900B93GN/000001_1619508200.jpg?width=320
【SAMPO 聲寶】天廚20L微波爐(RE-N220TR),"2,190",https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10185010&Area=search&mdiv=403&oid=1_28&cid=index&kw=%E5%BE%AE%E6%B3%A2%E7%88%90,https://i1.momoshop.com.tw/1707368718/goodsimg/0010/185/010/10185010_OR_m.webp,SAMPO 聲寶 天廚25L平台微波爐 RE-N225PR,3290,https://24h.pchome.com.tw/prod/DMBJ01-A900EZNID,https://img.pchome.com.tw/cs/items/DMBJ01A900EZNID/000001_1686016294.jpg?width=320
【SHARP 夏普】30公升水波爐AIOT星燦銀(AX-XW10T-S),"45,900",https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11462209&Area=search&mdiv=403&oid=1_29&cid=index&kw=%E5%BE%AE%E6%B3%A2%E7%88%90,https://i2.momoshop.com.tw/1723093271/goodsimg/0011/462/209/11462209_OR_m.webp,HERAN 禾聯 【南紡購物中心】 20L轉盤式機械微波爐 20G5T-HMO,1990,https://24h.pchome.com.tw/prod/QBAV09-A900AIBGT,https://img.pchome.com.tw/cs/items/QBAV09A900AIBGT/000001_1725260077.jpg?width=320
【only】節能高效20L美型微波爐3色任選(福利品20公升機械式節能標章),"1,999",https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12504041&Area=search&mdiv=403&oid=1_30&cid=index&kw=%E5%BE%AE%E6%B3%A2%E7%88%90,https://i2.momoshop.com.tw/1724907804/goodsimg/0012/504/041/12504041_OR_m.webp,SANLUX 台灣三洋 20公升機械式微波爐 EM-20MTA,2090,https://24h.pchome.com.tw/prod/DMBJ0N-A900B78L3,https://img.pchome.com.tw/cs/items/DMBJ0NA900B78L3/000001_1616134085.jpg?width=320
,,,,SAMPO 聲寶 21L微電腦微波爐 RE-N921TM,2180,https://24h.pchome.com.tw/prod/DMBJ01-A900GOKG2,https://img.pchome.com.tw/cs/items/DMBJ01A900GOKG2/000001_1695391805.jpg?width=320
,,,,SAMPO 聲寶 20L機械式微波爐 RE-N120TR,2190,https://24h.pchome.com.tw/prod/DMBJ00-A900FTFX8,https://img.pchome.com.tw/cs/items/DMBJ00A900FTFX8/000001_1670232411.jpg?width=320
,,,,Electrolux 伊萊克斯 【南紡購物中心】 20L 極致美味300 獨立式微波爐 EMM20K22B,3490,https://24h.pchome.com.tw/prod/DMBM0G-A900G8DNV,https://img.pchome.com.tw/cs/items/DMBM0GA900G8DNV/000001_1681383626.jpg?width=320
,,,,SAMPO 聲寶 20L微電腦平台式微波爐 RE-B020PM,3390,https://24h.pchome.com.tw/prod/DMBJ00-A900GOKFV,https://img.pchome.com.tw/cs/items/DMBJ00A900GOKFV/000001_1695390559.jpg?width=320
,,,,SAMPO 聲寶 25L機械平台式微波爐 RE-N225PR,3490,https://24h.pchome.com.tw/prod/DMBJ01-A900F0ZZ8,https://img.pchome.com.tw/cs/items/DMBJ01A900F0ZZ8/000001_1652336972.jpg?width=320
,,,,SHARP 夏普 25L多功能自動烹調燒烤微波爐 R-T25KG(W),3490,https://24h.pchome.com.tw/prod/DMBJ0L-A900AAYP0,https://img.pchome.com.tw/cs/items/DMBJ0LA900AAYP0/000001_1715073162.jpg?width=320
,,,,SAMPO 聲寶 20L平台式微波爐 RE-C020PR,2790,https://24h.pchome.com.tw/prod/DMBJ00-A900GOKFH,https://img.pchome.com.tw/cs/items/DMBJ00A900GOKFH/000001_1695390739.jpg?width=320
,,,,CHIMEI 奇美 25L黑晶平台機械式微波爐 MV-25C1FK,2980,https://24h.pchome.com.tw/prod/DMBJ01-A900HDB7B,https://img.pchome.com.tw/cs/items/DMBJ01A900HDB7B/000001_1712542366.jpg?width=320
,,,,Panasonic 國際牌 25L機械式微波爐NN-SM33NW,2980,https://24h.pchome.com.tw/prod/DMBJ7P-A900G8BAY,https://img.pchome.com.tw/cs/items/DMBJ7PA900G8BAY/000001_1681356164.jpg?width=320
,,,,only 節能高效20L美型微波爐OM20-G47復古夢露粉 福利品(節能標章/20公升/機械式),1999,https://24h.pchome.com.tw/prod/DMBJ00-1900HC5N3,https://img.pchome.com.tw/cs/items/DMBJ001900HC5N3/000001_1724896921.jpg?width=320
,,,,CHIMEI 奇美 20L微電腦平台式微波爐 MV-20C0FM,3250,https://24h.pchome.com.tw/prod/DMBJ6U-A900HHXI1,https://img.pchome.com.tw/cs/items/DMBJ6UA900HHXI1/000001_1716343341.jpg?width=320
,,,,Whirlpool 惠而浦 20L微電腦微波爐 WMWE200B,2480,https://24h.pchome.com.tw/prod/DMBJ0K-A900AW2WA,https://img.pchome.com.tw/cs/items/DMBJ0KA900AW2WA/000001_1704094337.jpg?width=320
,,,,Whirlpool 惠而浦 30L微電腦觸控式微波爐 MWG030EW,3190,https://24h.pchome.com.tw/prod/DMBJ02-A900F4M9Q,https://img.pchome.com.tw/cs/items/DMBJ02A900F4M9Q/000001_1724642488.jpg?width=320
,,,,CHIMEI 奇美 25L平台機械式微波爐 MV-25C1FK,2980,https://24h.pchome.com.tw/prod/DMBJ01-A900H9HNP,https://img.pchome.com.tw/cs/items/DMBJ01A900H9HNP/000001_1709000717.jpg?width=320
,,,,SAMPO 聲寶 天廚20L平台微波爐 RE-N220PR,2650,https://24h.pchome.com.tw/prod/DMBJ7S-A900GS0KK,https://img.pchome.com.tw/cs/items/DMBJ7SA900GS0KK/000001_1698643839.jpg?width=320
,,,,TATUNG 大同 25公升機械式平板微波爐【TMO-F25MB】,3590,https://24h.pchome.com.tw/prod/DMBJ7E-A900FOHAJ,https://img.pchome.com.tw/cs/items/DMBJ7EA900FOHAJ/000001_1690444207.jpg?width=320
,,,,SANLUX 台灣三洋 23公升機械式微波爐 EM-23MTA,2390,https://24h.pchome.com.tw/prod/DMBJ5M-A900B78M4,https://img.pchome.com.tw/cs/items/DMBJ5MA900B78M4/000001_1616134476.jpg?width=320
,,,,SAMPO 聲寶 20L機械平台式微波爐 RE-N220PR,2788,https://24h.pchome.com.tw/prod/DMBJ00-A900FTFZ2,https://img.pchome.com.tw/cs/items/DMBJ00A900FTFZ2/000001_1670232953.jpg?width=320
,,,,SAMPO 聲寶 天廚20L微電腦平台式經典美型微波爐 RE-C020PM,3411,https://24h.pchome.com.tw/prod/DMBJ0I-A900B3BSH,https://img.pchome.com.tw/cs/items/DMBJ0IA900B3BSH/000001_1685954722.jpg?width=320
,,,,SHARP 夏普 【南紡購物中心】 特賣20L平板式美型微波爐 R-TF20SS(B),3290,https://24h.pchome.com.tw/prod/DMBM2D-A900HBNCC,https://img.pchome.com.tw/cs/items/DMBM2DA900HBNCC/000001_1723018210.jpg?width=320
,,,,SAMPO 聲寶 28公升天廚機械式微波爐 RE-N328TR,2980,https://24h.pchome.com.tw/prod/DMBJ5S-A900FDISH,https://img.pchome.com.tw/cs/items/DMBJ5SA900FDISH/000001_1660013025.png?width=320
,,,,SAMPO 聲寶 【南紡購物中心】 特賣20L機械式微波爐 RE-N120TR,1990,https://24h.pchome.com.tw/prod/DMBM2D-A900FDF64,https://img.pchome.com.tw/cs/items/DMBM2DA900FDF64/000001_1705310158.jpg?width=320
,,,,SAMPO 聲寶 天廚 28L機械式微波爐 RE-N328TR / REN328TR-,2980,https://24h.pchome.com.tw/prod/DMBJ02-A900HMRQA,https://img.pchome.com.tw/cs/items/DMBJ02A900HMRQA/000001_1720169886.jpg?width=320
,,,,HERAN 禾聯 【南紡購物中心】 20L轉盤式微波爐 20G5T-HMO,1990,https://24h.pchome.com.tw/prod/DMBM0G-A900HKVGD,https://img.pchome.com.tw/cs/items/DMBM0GA900HKVGD/000001_1718619749.jpg?width=320
,,,,SAMPO 聲寶 天廚20L平台微波爐 RE-N120PR,2990,https://24h.pchome.com.tw/prod/DMBJ00-A900F464W,https://img.pchome.com.tw/cs/items/DMBJ00A900F464W/000001_1685955183.jpg?width=320
,,,,Whirlpool 惠而浦 【南紡購物中心】 20L微電腦微波爐(可做優格/麵糰發酵) WMWE200B,2690,https://24h.pchome.com.tw/prod/DMBM0G-A900AYGIE,https://img.pchome.com.tw/cs/items/DMBM0GA900AYGIE/000001_1672383081.jpg?width=320
,,,,SHARP 夏普 20公升平板式定頻微波爐 R-TF20SS(B),3290,https://24h.pchome.com.tw/prod/DMBJ00-A900GBUW0,https://img.pchome.com.tw/cs/items/DMBJ00A900GBUW0/000001_1690774703.jpg?width=320
,,,,Panasonic 國際牌 【南紡購物中心】 特賣25L機械式微波爐 NN-SM33NW,3250,https://24h.pchome.com.tw/prod/DMBM2D-A900FPMX1,https://img.pchome.com.tw/cs/items/DMBM2DA900FPMX1/000001_1709694250.jpg?width=320
,,,,CHIMEI 奇美 25L 微電腦轉盤式微波爐 MV-25C0PM,2794,https://24h.pchome.com.tw/prod/DMBJ01-A900H9HRE,https://img.pchome.com.tw/cs/items/DMBJ01A900H9HRE/000001_1709002265.jpg?width=320
,,,,only 節能高效20L美型微波爐OM20-M22簡約白(節能標章20公升機械式),2490,https://24h.pchome.com.tw/prod/DMBJ00-A900HI51Q,https://img.pchome.com.tw/cs/items/DMBJ00A900HI51Q/000001_1724814667.jpg?width=320
,,,,SAMPO 聲寶 【南紡購物中心】 25L微電腦微波爐 RE-N825TM,2890,https://24h.pchome.com.tw/prod/DMBM0G-A900FTL36,https://img.pchome.com.tw/cs/items/DMBM0GA900FTL36/000001_1726206676.jpg?width=320
,,,,SAMPO 聲寶 28L機械式微波爐 RE-N328TR,2980,https://24h.pchome.com.tw/prod/DMBJ02-A900GON4P,https://img.pchome.com.tw/cs/items/DMBJ02A900GON4P/000001_1695575000.jpg?width=320
,,,,Whirlpool 惠而浦 【南紡購物中心】 20L微電腦微波爐WMWE200B,2590,https://24h.pchome.com.tw/prod/DMBM0G-A900FFVBL,https://img.pchome.com.tw/cs/items/DMBM0GA900FFVBL/000001_1661764459.jpg?width=320
,,,,only 微波專家25L高效烹調微波爐OM25-M24美型質感黑(節能標章25公升微電腦),2990,https://24h.pchome.com.tw/prod/DMBJ01-A900HGXV6,https://img.pchome.com.tw/cs/items/DMBJ01A900HGXV6/000001_1724815040.jpg?width=320
,,,,HITACHI 日立 【南紡購物中心】 機械旋鈕微波爐HMRM2002,2658,https://24h.pchome.com.tw/prod/DMBM1P-A900GONBV,https://img.pchome.com.tw/cs/items/DMBM1PA900GONBV/000001_1720610102.jpg?width=320
,,,,TATUNG 大同 20公升機械式微波爐【TMO-20MH】,2380,https://24h.pchome.com.tw/prod/DMBJ7E-A900G8AI6,https://img.pchome.com.tw/cs/items/DMBJ7EA900G8AI6/000001_1690344530.jpg?width=320
,,,,SAMPO 聲寶 【南紡購物中心】 特賣21L天廚微電腦微波爐 RE-N921TM,2280,https://24h.pchome.com.tw/prod/QBAV3K-A900AG3AV,https://img.pchome.com.tw/cs/items/QBAV3KA900AG3AV/000001_1708074002.jpg?width=320
,,,,SAMPO 聲寶 【南紡購物中心】 送美食鍋KQ-YC10D20L機械式微波爐 RE-N120TR,2290,https://24h.pchome.com.tw/prod/DMBM0G-A900F28W7,https://img.pchome.com.tw/cs/items/DMBM0GA900F28W7/000001_1699961657.jpg?width=320
,,,,only 節能高效20L復古簡約微波爐OM20-G47夢露粉(節能標章20公升機械式),2990,https://24h.pchome.com.tw/prod/DMBJ00-A900H0ETF,https://img.pchome.com.tw/cs/items/DMBJ00A900H0ETF/000001_1724814543.jpg?width=320
,,,,SAMPO 聲寶 【南紡購物中心】 特賣20L機械平台式微波爐 RE-N220PR,2680,https://24h.pchome.com.tw/prod/DMBM2D-A900FDF5O,https://img.pchome.com.tw/cs/items/DMBM2DA900FDF5O/000001_1708074025.jpg?width=320
,,,,SHARP 夏普 【南紡購物中心】 特賣20L微電腦定頻微波爐 R-TT20SS(B),2580,https://24h.pchome.com.tw/prod/DMBM2D-A900G47CH,https://img.pchome.com.tw/cs/items/DMBM2DA900G47CH/000001_1723022296.jpg?width=320
